,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
380,2022-11-12,ZHZ63EN6,ST12000NM0008,12000138625024,1,80.0,109382272.0,,,90.0,0.0,100.0,8.0,100.0,88.0,66.0,541632301715.0,,,74.0,23157.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,370.0,100.0,4295950351.0,,,75.0,25.0,,,100.0,2.0,99.0,2321.0,25.0,25.0,1.0,109382272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22799.0,100.0,87547455328.0,100.0,396693589316.0,,,,,,,,,,,,,,,,,,,,
381,2022-11-13,Z305D2H0,ST4000DM000,4000787030016,1,109.0,75833387.0,,,92.0,0.0,100.0,22.0,99.0,1536.0,88.0,731186600.0,,,33.0,59542.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,311.0,100.0,0.0,1.0,207.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,5.0,98.0,5049.0,34.0,34.0,,,,,85.0,2560.0,85.0,2560.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59440.0,100.0,65664320112.0,100.0,413910571250.0,,,,,,,,,,,,,,,,,,,,
382,2022-11-13,ZA1CJ787,ST8000NM0055,8001563222016,1,83.0,187669056.0,,,89.0,0.0,100.0,15.0,100.0,0.0,91.0,1409040144.0,,,90.0,9567.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,97.0,6654.0,100.0,80.0,100.0,642.0,28.0,28.0,83.0,187669056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9534.0,100.0,26621993872.0,100.0,85947055060.0,,,,,,,,,,,,,,,,,,,,
383,2022-11-13,ZHZ44R80,ST12000NM0008,12000138625024,1,81.0,117734384.0,,,90.0,0.0,100.0,10.0,100.0,0.0,90.0,963096399.0,,,71.0,26026.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,254.0,100.0,12886933535.0,,,66.0,34.0,,,100.0,277.0,100.0,1695.0,34.0,34.0,2.0,117734384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25754.0,100.0,85582023056.0,100.0,556382769978.0,,,,,,,,,,,,,,,,,,,,
384,2022-11-13,ZA18CD7M,ST8000NM0055,8001563222016,1,79.0,71677408.0,,,89.0,0.0,100.0,8.0,100.0,0.0,95.0,3376652066.0,,,49.0,45527.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,74.0,52922.0,100.0,13.0,63.0,74743.0,30.0,30.0,79.0,71677408.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45490.0,100.0,84981990096.0,100.0,363675739157.0,,,,,,,,,,,,,,,,,,,,
385,2022-11-13,70J0A08XF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8095.0,100.0,164.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,9981.0,100.0,0.0,,,100.0,164.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,163.0,100.0,169.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,2097153.0,76.0,9768.0,100.0,0.0,100.0,0.0,,,100.0,588.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
386,2022-11-13,ZJV2EH2T,ST12000NM0007,12000138625024,1,82.0,146171352.0,,,94.0,0.0,100.0,5.0,100.0,0.0,84.0,256615113.0,,,86.0,12824.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,65.0,35.0,,,100.0,246.0,100.0,670.0,35.0,35.0,82.0,146171352.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12728.0,100.0,45484305152.0,100.0,162181996198.0,,,,,,,,,,,,,,,,,,,,
387,2022-11-13,ZHZ50GED,ST12000NM0008,12000138625024,1,59.0,150385792.0,,,90.0,0.0,100.0,9.0,98.0,8584.0,87.0,507391531.0,,,74.0,23174.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,124.0,100.0,851982.0,,,76.0,24.0,,,100.0,1.0,100.0,1310.0,24.0,24.0,2.0,150385792.0,,,100.0,56.0,100.0,56.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22981.0,100.0,89975698376.0,100.0,373310060734.0,,,,,,,,,,,,,,,,,,,,
388,2022-11-13,ZHZ328KW,ST14000NM0138,14000519643136,1,81.0,131951136.0,,,93.0,0.0,100.0,21.0,100.0,0.0,89.0,743971375.0,,,81.0,17392.0,100.0,0.0,,,100.0,19.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,743.0,97.0,4295032835.0,,,78.0,22.0,,,100.0,49.0,99.0,2086.0,22.0,22.0,1.0,131951136.0,,,99.0,648.0,99.0,648.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15912.0,100.0,90021505963.0,100.0,213822933989.0,,,,,,,,,,,,,,,,,,,,
389,2022-11-13,ZL2LTQMH,ST16000NM001G,16000900661248,1,82.0,160265808.0,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,614361090.0,,,90.0,9122.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,1982.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8667.0,100.0,69598537896.0,100.0,124167383658.0,,,,,,,,,,,,,,,,,,,,
390,2022-11-13,2140E5D8E177,CT250MX500SSD1,250059350016,1,100.0,0.0,,,,,,,100.0,2.0,,,,,100.0,7114.0,,,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,226.0,5021.0,100.0,0.0,,,,,,,,,,,0.0,41.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,60.0,40.0,,,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,226.0,130.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,403427629008.0,100.0,18089463408.0,100.0,20945722410.0,,,,,,,,,,
391,2022-11-14,88R0A06PF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7865.0,100.0,10.0,100.0,10.0,100.0,0.0,100.0,0.0,39.0,24417.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48.0,100.0,1.0,100.0,83.0,100.0,30.0,,,100.0,9.0,100.0,20.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,235929605.0,40.0,24358.0,100.0,0.0,100.0,0.0,,,100.0,576.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
392,2022-11-14,ZA189JS3,ST8000NM0055,8001563222016,1,81.0,134548736.0,,,89.0,0.0,100.0,17.0,100.0,48.0,94.0,2584067507.0,,,48.0,45562.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,77.0,47846.0,100.0,20.0,67.0,66889.0,34.0,34.0,81.0,134548736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45490.0,100.0,84832959960.0,100.0,400402860632.0,,,,,,,,,,,,,,,,,,,,
393,2022-11-14,ZJV4KP8M,ST12000NM0007,12000138625024,1,76.0,43576816.0,,,90.0,0.0,100.0,17.0,11.0,25432.0,77.0,55872991.0,,,69.0,27647.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,17.0,100.0,0.0,,,69.0,31.0,,,100.0,339.0,100.0,1764.0,31.0,31.0,76.0,43576816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27368.0,100.0,93846189120.0,100.0,350533792056.0,,,,,,,,,,,,,,,,,,,,
394,2022-11-15,Z302SVS2,ST4000DM000,4000787030016,1,117.0,161766320.0,,,92.0,0.0,100.0,18.0,99.0,536.0,90.0,960900733.0,,,29.0,62698.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,0.0,1.0,235.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,3.0,94.0,13586.0,22.0,22.0,,,,,100.0,96.0,100.0,96.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62571.0,100.0,72687790136.0,100.0,397058021380.0,,,,,,,,,,,,,,,,,,,,
395,2022-11-15,Z304L8H0,ST4000DM000,4000787030016,1,118.0,172237840.0,,,91.0,0.0,100.0,11.0,100.0,48.0,88.0,675534866.0,,,31.0,61257.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,95.0,11775.0,20.0,20.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61086.0,100.0,67905748896.0,100.0,399130970391.0,,,,,,,,,,,,,,,,,,,,
396,2022-11-15,ZA180QKG,ST8000NM0055,8001563222016,1,60.0,200012152.0,,,89.0,0.0,100.0,20.0,99.0,6096.0,88.0,707499454.0,,,47.0,46847.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,59.0,41.0,95.0,11479.0,100.0,34.0,74.0,53378.0,41.0,41.0,83.0,200012152.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46795.0,100.0,88114075416.0,100.0,396637589628.0,,,,,,,,,,,,,,,,,,,,
397,2022-11-15,ZA170J3X,ST8000NM0055,8001563222016,1,83.0,221316568.0,,,89.0,0.0,100.0,11.0,100.0,144.0,94.0,2539783281.0,,,47.0,46961.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,71.0,29.0,88.0,24598.0,100.0,124.0,88.0,25502.0,29.0,29.0,83.0,221316568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46884.0,100.0,85729182912.0,100.0,592331903147.0,,,,,,,,,,,,,,,,,,,,
398,2022-11-15,3070A0WPF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8014.0,100.0,4.0,100.0,21.0,100.0,0.0,100.0,0.0,63.0,14890.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,11.0,100.0,20.0,,,100.0,21.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,203161602.0,63.0,14878.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
399,2022-11-15,AAG5Y44H,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,163.0,402.0,100.0,37.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,32716.0,100.0,0.0,,,100.0,37.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1574.0,99.0,1574.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022-11-15,8CH55SBE,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,18.0,100.0,0.0,100.0,0.0,96.0,30740.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1251.0,99.0,1251.0,222.0,27.0,,,100.0,18.0,100.0,37.0,100.0,284.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022-11-15,2AGM5ZWY,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,30751.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1209.0,99.0,1209.0,125.0,48.0,,,100.0,0.0,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022-11-15,2AGZDGYY,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,132.0,96.0,253.0,117.0,100.0,34.0,100.0,0.0,100.0,0.0,132.0,17.0,99.0,11422.0,100.0,0.0,,,100.0,34.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,479.0,100.0,479.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2022-11-15,ZLW0G6FL,ST12000NM001G,12000138625024,1,83.0,220068944.0,,,97.0,0.0,100.0,3.0,66.0,36640.0,67.0,4841488.0,,,76.0,21461.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,21475229702.0,,,71.0,29.0,,,100.0,1.0,100.0,1527.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21187.0,100.0,88428883624.0,100.0,240649014522.0,,,,,,,,,,,,,,,,,,,,
404,2022-11-15,X1G9SSHL,WDC WUH721414ALE6L4,14000519643136,1,70.0,2423.0,138.0,96.0,95.0,300.0,100.0,4.0,100.0,0.0,100.0,0.0,133.0,18.0,98.0,18246.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,546.0,100.0,546.0,72.0,24.0,,,100.0,0.0,100.0,240.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022-11-16,ZA12KZ0Q,ST8000DM002,8001563222016,1,48.0,243448112.0,,,84.0,0.0,100.0,25.0,79.0,17576.0,95.0,3126964009.0,,,37.0,55372.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,407.0,100.0,0.0,100.0,0.0,61.0,39.0,67.0,67496.0,100.0,13.0,70.0,61314.0,39.0,39.0,21.0,243448112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54995.0,100.0,103680204664.0,100.0,450476669952.0,,,,,,,,,,,,,,,,,,,,
406,2022-11-16,177QT3EUT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1490.0,100.0,18.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,45687.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,3.0,100.0,3584.0,100.0,37.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,45689.0,100.0,0.0,100.0,0.0,,,100.0,257.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
407,2022-11-16,ZHZ50XEL,ST12000NM0008,12000138625024,1,60.0,219409562.0,,,90.0,0.0,100.0,10.0,100.0,432.0,90.0,892550476.0,,,71.0,25513.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,97.0,100.0,111671771176.0,,,70.0,30.0,,,100.0,4.0,100.0,1539.0,30.0,30.0,1.0,219409562.0,,,88.0,6304.0,88.0,6304.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25301.0,100.0,86263416840.0,100.0,513078086414.0,,,,,,,,,,,,,,,,,,,,
408,2022-11-16,ZLW0GP5P,ST12000NM001G,12000138625024,1,78.0,59491024.0,,,90.0,0.0,100.0,16.0,100.0,72.0,74.0,30206867214.0,,,91.0,8349.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,104.0,100.0,0.0,,,74.0,26.0,,,100.0,6.0,100.0,1538.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21614.0,100.0,91350824552.0,100.0,346209501128.0,,,,,,,,,,,,,,,,,,,,
409,2022-11-16,ZA186WCG,ST8000NM0055,8001563222016,1,51.0,118777464.0,,,89.0,0.0,100.0,9.0,98.0,8168.0,92.0,1743692909.0,,,48.0,45605.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,90.0,10.0,100.0,0.0,100.0,0.0,68.0,32.0,94.0,13252.0,100.0,10.0,68.0,65342.0,32.0,32.0,81.0,118777464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45552.0,100.0,85556725832.0,100.0,383830407106.0,,,,,,,,,,,,,,,,,,,,
410,2022-11-16,ZA20YLVV,ST10000NM0086,10000831348736,1,81.0,125427152.0,,,91.0,0.0,100.0,18.0,100.0,722.0,90.0,932567614.0,,,49.0,45244.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,68.0,32.0,100.0,0.0,55.0,45.0,74.0,26.0,18.0,165984.0,100.0,588.0,99.0,2146.0,26.0,26.0,81.0,125427152.0,,,100.0,24.0,100.0,24.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45003.0,100.0,104584884272.0,100.0,464082928114.0,,,,,,,,,,,,,,,,,,,,
411,2022-11-16,ZL0051GH,ST12000NM0008,12000138625024,1,79.0,87896840.0,,,96.0,0.0,100.0,210.0,100.0,0.0,85.0,353525497.0,,,78.0,19638.0,100.0,0.0,,,100.0,209.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,17180131332.0,,,78.0,22.0,,,100.0,200.0,99.0,2248.0,22.0,22.0,1.0,87896840.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19292.0,100.0,65427368872.0,100.0,215913130060.0,,,,,,,,,,,,,,,,,,,,
412,2022-11-16,ZL2NFZ10,ST16000NM001G,16000900661248,1,49.0,38983424.0,,,96.0,0.0,100.0,4.0,100.0,0.0,79.0,75012362.0,,,99.0,1230.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3032.0,100.0,0.0,,,62.0,38.0,,,100.0,1.0,98.0,5155.0,38.0,38.0,,,,,100.0,320.0,100.0,320.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,396.0,100.0,9838351792.0,100.0,3632163849.0,,,,,,,,,,,,,,,,,,,,
413,2022-11-17,S2ZYJ9KG303895,ST500LM012 HN,500107862016,1,100.0,5568.0,252.0,0.0,94.0,1831.0,100.0,20.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,57160.0,252.0,0.0,95.0,5789.0,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24.0,100.0,2.0,,,64.0,27.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,1589976.0,,,,,,,,,,,,,,,95.0,5789.0,,,85.0,160783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
